index,gamma,rho_obs,z,mu_T,rho_N,residual,ratio,spacing
2412,2941.425217756342136,0.978607528474,2.7084296307,0.7496313579,0.733594890379,0.245012638096,1.3339890194,0.163616221655
2413,2942.724885865147371,0.978677835521,2.7086242150,0.7496453865,0.733661324231,0.245016511289,1.3339640556,1.299668108805
2414,2943.353684960178271,0.978711839989,2.7087183270,0.7496521709,0.733693455576,0.245018384413,1.3339519830,0.628799095031
2415,2944.321648794483281,0.978764171757,2.7088631623,0.7496626113,0.733742904886,0.245021266870,1.3339334053,0.967963834305
2416,2945.944499285887105,0.978851870573,2.7091058807,0.7496801057,0.733825773808,0.245026096765,1.3339022770,1.622850491404
2417,2946.922394896188507,0.978904692714,2.7092520732,0.7496906417,0.733875687199,0.245029005514,1.3338835307,0.977895610301
2418,2948.374261864690652,0.978983084633,2.7094690335,0.7497062762,0.733949762821,0.245033321812,1.3338557136,1.451866968502
2419,2948.867577209394767,0.979009711852,2.7095427280,0.7497115863,0.733974924068,0.245034787784,1.3338462661,0.493315344704
2420,2949.790143025785710,0.979059496368,2.7096805134,0.7497215139,0.734021967862,0.245037528506,1.3338286035,0.922565816391
2421,2950.521108352418196,0.979098930473,2.7097896526,0.7497293771,0.734059231223,0.245039699250,1.3338146144,0.730965326632
2422,2952.283829638947736,0.979193985559,2.7100527305,0.7497483290,0.734149054394,0.245044931164,1.3337808987,1.762721286530
2423,2952.827176583512028,0.979223274204,2.7101337909,0.7497541679,0.734176731144,0.245046543060,1.3337705115,0.543346944564
2424,2953.589030993759025,0.979264332231,2.7102474245,0.7497623527,0.734215529688,0.245048802542,1.3337559513,0.761854410247
2425,2954.711275290933372,0.979324793182,2.7104147585,0.7497744046,0.734272663684,0.245052129498,1.3337345126,1.122244297174
2426,2956.258730424156965,0.979408124730,2.7106453899,0.7497910134,0.734351410367,0.245056714363,1.3337049686,1.547455133224
2427,2957.236259246842565,0.979460742867,2.7107910177,0.7498014996,0.734401133824,0.245059609043,1.3336863163,0.977528822686
2428,2958.290776254197226,0.979517485604,2.7109480610,0.7498128069,0.734454755274,0.245062730330,1.3336662042,1.054517007355
2429,2959.221014234687118,0.979567524194,2.7110865496,0.7498227774,0.734502041616,0.245065482578,1.3336484702,0.930237980490
2430,2960.033617812008288,0.979611222222,2.7112074898,0.7498314838,0.734543336341,0.245067885881,1.3336329850,0.812603577321
2431,2960.814839266220133,0.979653221357,2.7113237282,0.7498398513,0.734583025782,0.245070195575,1.3336181030,0.781221454212
2432,2961.825970575348492,0.979707564192,2.7114741294,0.7498506771,0.734634380350,0.245073183843,1.3335988492,1.011131309128
2433,2962.819636335281302,0.979760950278,2.7116218826,0.7498613114,0.734684831057,0.245076119221,1.3335799364,0.993665759933
2434,2964.633921494808419,0.979858379117,2.7118915302,0.7498807167,0.734776903583,0.245081475534,1.3335454263,1.814285159527
2435,2965.398341584290847,0.979899411352,2.7120050925,0.7498888884,0.734815680277,0.245083731075,1.3335308944,0.764420089482
2436,2966.065269745648038,0.979935201815,2.7121041475,0.7498960157,0.734849503472,0.245085698343,1.3335182200,0.666928161357
2437,2967.270190426496356,0.979999843056,2.7122830509,0.7499088874,0.734910591939,0.245089251117,1.3334953310,1.204920680848
2438,2968.405348995407621,0.980060717711,2.7124515298,0.7499210079,0.734968121207,0.245092596504,1.3334737786,1.135158568911
2439,2969.401136655698792,0.980114099218,2.7125992704,0.7499316355,0.735018569410,0.245095529808,1.3334548813,0.995787660291
2440,2970.049930110913465,0.980148869666,2.7126955024,0.7499385574,0.735051429376,0.245097440289,1.3334425735,0.648793455215
2441,2971.122238124934483,0.980206320659,2.7128545058,0.7499499936,0.735105723949,0.245100596710,1.3334222394,1.072308014021
2442,2972.308884109068913,0.980269873369,2.7130303966,0.7499626433,0.735165785375,0.245104087995,1.3333997486,1.186645984134
2443,2972.811686391357853,0.980296794091,2.7131049034,0.7499680013,0.735191227317,0.245105566774,1.3333902224,0.502802282289
2444,2975.018020412780970,0.980414870431,2.7134316957,0.7499914991,0.735302818446,0.245112051985,1.3333484462,2.206334021423
2445,2975.619957166153654,0.980447069066,2.7135208098,0.7499979061,0.735333248841,0.245113820225,1.3333370558,0.601936753373
2446,2976.526232137094212,0.980495534994,2.7136549459,0.7500075494,0.735379053372,0.245116481621,1.3333199124,0.906274970941
2447,2977.553574913470129,0.980550457564,2.7138069516,0.7500184765,0.735430960268,0.245119497296,1.3333004871,1.027342776376
2448,2977.981978512600108,0.980573354766,2.7138703227,0.7500230317,0.735452600322,0.245120754443,1.3332923894,0.428403599130
2449,2979.319042212011482,0.980644796615,2.7140680478,0.7500372434,0.735520120055,0.245124676560,1.3332671260,1.337063699411
2450,2980.487381006559190,0.980707196929,2.7142407491,0.7500496553,0.735579095031,0.245128101899,1.3332450630,1.168338794548
2451,2981.343947481810119,0.980752930122,2.7143673220,0.7500587512,0.735622318031,0.245130612091,1.3332288949,0.856566475251
2452,2982.523719895924842,0.980815898190,2.7145415947,0.7500712739,0.735681830254,0.245134067936,1.3332066362,1.179772414115
2453,2983.825333266519465,0.980885340391,2.7147337854,0.7500850828,0.735747461736,0.245137878655,1.3331820922,1.301613370595
2454,2984.639177804446717,0.980928744312,2.7148539117,0.7500937130,0.735788484055,0.245140260257,1.3331667532,0.813844537927
2455,2985.547666235421275,0.980977181800,2.7149879690,0.7501033435,0.735834263959,0.245142917841,1.3331496369,0.908488430975
2456,2986.805393383297996,0.981044215176,2.7151734930,0.7501166700,0.735897619839,0.245146595337,1.3331259522,1.257727147877
2457,2987.856151502432112,0.981100196038,2.7153284277,0.7501277982,0.735950529885,0.245149666153,1.3331061752,1.050758119134
2458,2988.634699666939014,0.981141661772,2.7154431898,0.7501360404,0.735989721221,0.245151940551,1.3330915276,0.778548164507
2459,2988.855046367445084,0.981153395549,2.7154756646,0.7501383726,0.736000811430,0.245152584119,1.3330873829,0.220346700506
2460,2990.423270573698574,0.981236880755,2.7157067213,0.7501549651,0.736079718065,0.245157162690,1.3330578967,1.568224206253
2461,2992.163668675063036,0.981329480485,2.7159630036,0.7501733666,0.736167240144,0.245162240341,1.3330251972,1.740398101364
2462,2992.868866378300936,0.981366985946,2.7160668051,0.7501808190,0.736202689250,0.245164296696,1.3330119548,0.705197703238
2463,2993.974353092848105,0.981425762724,2.7162294778,0.7501924971,0.736258243679,0.245167519045,1.3329912040,1.105486714547
2464,2994.865507046753919,0.981473128010,2.7163605677,0.7502019072,0.736303012476,0.245170115534,1.3329744838,0.891153953906
2465,2995.540266915501888,0.981508982466,2.7164597998,0.7502090299,0.736336901592,0.245172080874,1.3329618281,0.674759868748
2466,2996.736506016221938,0.981572526716,2.7166356672,0.7502216525,0.736396963008,0.245175563708,1.3329394009,1.196239100720
2467,2997.647203114442618,0.981620885965,2.7167695080,0.7502312578,0.736442671966,0.245178213999,1.3329223351,0.910697098221
2468,2998.959301098028845,0.981690534318,2.7169622693,0.7502450904,0.736508503692,0.245182030626,1.3328977594,1.312097983586
2469,2999.494492994594566,0.981718934449,2.7170408705,0.7502507305,0.736535347671,0.245183586777,1.3328877393,0.535191896566
2470,3001.023331162879458,0.981800034835,2.7172653269,0.7502668349,0.736612004686,0.245188030149,1.3328591288,1.528838168285
2471,3001.707332456021049,0.981836305724,2.7173657115,0.7502740368,0.736646288551,0.245190017173,1.3328463348,0.684001293142
2472,3003.477042852710383,0.981930110725,2.7176253296,0.7502926605,0.736734955231,0.245195155494,1.3328132509,1.769710396689
2473,3004.290975917310789,0.981973235384,2.7177446830,0.7503012215,0.736775717950,0.245197517433,1.3327980435,0.813933064600
2474,3004.662308408248919,0.981992905832,2.7177991236,0.7503051262,0.736794311106,0.245198594725,1.3327911074,0.371332490938
2475,3005.772929284507882,0.982051723803,2.7179619104,0.7503168012,0.736849908015,0.245201815788,1.3327703690,1.110620876259
2476,3006.990738364633216,0.982116193437,2.7181403389,0.7503295968,0.736910847465,0.245205345972,1.3327476408,1.217809080125
2477,3007.468699216470668,0.982141489088,2.7182103480,0.7503346170,0.736934758103,0.245206730985,1.3327387239,0.477960851837
2478,3008.882120872392989,0.982216269650,2.7184173134,0.7503494570,0.737005444565,0.245210825085,1.3327123658,1.413421655922
2479,3010.514962129244395,0.982302615428,2.7186562871,0.7503665898,0.737087063738,0.245215551691,1.3326819364,1.632841256851
2480,3011.344380180512417,0.982346457696,2.7187776266,0.7503752882,0.737128506335,0.245217951361,1.3326664879,0.829418051268
2481,3012.074694785866996,0.982385051451,2.7188844400,0.7503829448,0.737164987845,0.245220063606,1.3326528900,0.730314605355
2482,3012.788450548678156,0.982422761107,2.7189888067,0.7503904256,0.737200633782,0.245222127325,1.3326396046,0.713755762811
2483,3014.459082206682069,0.982510990200,2.7192329927,0.7504079265,0.737284034935,0.245226955265,1.3326085249,1.670631658004
2484,3014.911666502729531,0.982534883582,2.7192991209,0.7504126656,0.737306620988,0.245228262594,1.3326001091,0.452584296047
2485,3016.348394169977837,0.982610709301,2.7195089789,0.7504277037,0.737378298257,0.245232411044,1.3325734045,1.436727667248
2486,3016.700060812629090,0.982629263597,2.7195603304,0.7504313833,0.737395837526,0.245233426071,1.3325668706,0.351666642651
2487,3017.783440191592945,0.982686410223,2.7197184915,0.7504427154,0.737449858108,0.245236552115,1.3325467480,1.083379378964
2488,3019.461775780365770,0.982774899394,2.7199633973,0.7504602608,0.737533507350,0.245241392044,1.3325155937,1.678335588773
2489,3020.487633896939315,0.982828962890,2.7201130254,0.7504709792,0.737584614205,0.245244348685,1.3324965624,1.025858116574
2490,3021.420400692511066,0.982878104468,2.7202490314,0.7504807211,0.737631068556,0.245247035912,1.3324792655,0.932766795572
2491,3022.447483793126139,0.982932197429,2.7203987411,0.7504914436,0.737682203800,0.245249993629,1.3324602279,1.027083100615
2492,3023.338509067940777,0.982979109800,2.7205285774,0.7505007420,0.737726551305,0.245252558495,1.3324437192,0.891025274815
2493,3023.930996073902406,0.983010296515,2.7206148909,0.7505069231,0.737756033049,0.245254263467,1.3324327454,0.592487005962
2494,3024.793963871217784,0.983055709587,2.7207405778,0.7505159233,0.737798963564,0.245256746024,1.3324167668,0.862967797315
2495,3026.510826907845512,0.983146019779,2.7209905235,0.7505338196,0.737884337434,0.245261682344,1.3323849957,1.716863036628
2496,3027.299522807341418,0.983187489479,2.7211052966,0.7505420366,0.737923540679,0.245263948800,1.3323704087,0.788695899496
2497,3028.401522528630721,0.983245414632,2.7212656123,0.7505535132,0.737978300307,0.245267114325,1.3323500355,1.101999721289
2498,3029.499388369681128,0.983303101537,2.7214252687,0.7505649416,0.738032835028,0.245270266510,1.3323297486,1.097865841050
2499,3030.594529650982167,0.983360624458,2.7215844712,0.7505763366,0.738087215042,0.245273409416,1.3323095217,1.095141281301
2500,3031.289217468061452,0.983397102558,2.7216854293,0.7505835621,0.738121700235,0.245275402323,1.3322966961,0.694687817079
2501,3032.756029360224602,0.983474097487,2.7218985233,0.7505988119,0.738194489123,0.245279608364,1.3322696281,1.466811892163
2502,3033.218123972953435,0.983498345741,2.7219656336,0.7506036142,0.738217412873,0.245280932869,1.3322611044,0.462094612729
2503,3034.360907192326977,0.983558297033,2.7221315570,0.7506154866,0.738274089707,0.245284207326,1.3322400322,1.142783219374
2504,3035.074103947537878,0.983595700445,2.7222350760,0.7506228932,0.738309450371,0.245286250074,1.3322268866,0.713196755211
2505,3036.133113238207898,0.983651223691,2.7223887442,0.7506338870,0.738361941520,0.245289282172,1.3322073747,1.059009290670
2506,3037.980383590468591,0.983748028671,2.7226566652,0.7506530526,0.738453460733,0.245294567937,1.3321733609,1.847270352261
2507,3039.033651044210274,0.983803198108,2.7228093541,0.7506639739,0.738505618199,0.245297579909,1.3321539794,1.053267453742
2508,3039.521601571572319,0.983828750147,2.7228800728,0.7506690318,0.738529775325,0.245298974822,1.3321450035,0.487950527362
2509,3040.500427564659731,0.983879995026,2.7230219000,0.7506791749,0.738578222880,0.245301772146,1.3321270037,0.978825993087
2510,3041.256803549500091,0.983919582590,2.7231314640,0.7506870101,0.738615649634,0.245303932956,1.3321130998,0.756375984840
2511,3042.653049854131496,0.983992634134,2.7233336441,0.7507014672,0.738684714197,0.245307919937,1.3320874457,1.396246304631
2512,3043.670541621770099,0.984045848145,2.7234809211,0.7507119974,0.738735024235,0.245310823911,1.3320687606,1.017491767639
2513,3044.055127981914211,0.984065957074,2.7235365753,0.7507159765,0.738754035858,0.245311921216,1.3320617003,0.384586360144
2514,3046.050030224876082,0.984170224096,2.7238251485,0.7507366061,0.738852613848,0.245317610248,1.3320250963,1.994902242962
2515,3046.454504219288538,0.984191356304,2.7238836348,0.7507407868,0.738872593164,0.245318763139,1.3320176786,0.404473994412
2516,3047.708817640889720,0.984256871510,2.7240649570,0.7507537471,0.738934534386,0.245322337124,1.3319946838,1.254313421601
2517,3048.922632490404794,0.984320245732,2.7242403538,0.7507662826,0.738994451808,0.245325793923,1.3319724435,1.213814849515
2518,3050.019676757211982,0.984377501568,2.7243988171,0.7507776069,0.739048584908,0.245328916660,1.3319523529,1.097044266807
2519,3050.801233315720765,0.984418279224,2.7245116749,0.7507856714,0.739087138740,0.245331140484,1.3319380458,0.781556558509
2520,3051.342383341480399,0.984446507567,2.7245898006,0.7507912538,0.739113827733,0.245332679834,1.3319281424,0.541150025760
2521,3052.476848524261186,0.984505669130,2.7247535383,0.7508029527,0.739169763342,0.245335905789,1.3319073885,1.134465182781
2522,3053.348265936951975,0.984551098008,2.7248792689,0.7508119353,0.739212715305,0.245338382702,1.3318914537,0.871417412691
2523,3054.986520866536466,0.984636468697,2.7251155439,0.7508288139,0.739293431873,0.245343036825,1.3318615130,1.638254929584
2524,3056.242923309730486,0.984701909756,2.7252966610,0.7508417506,0.739355305777,0.245346603979,1.3318385654,1.256402443194
2525,3056.765138112964905,0.984729101955,2.7253719191,0.7508471258,0.739381015866,0.245348086090,1.3318290311,0.522214803234
2526,3058.013703009701658,0.984794097038,2.7255518018,0.7508599726,0.739442468678,0.245351628360,1.3318062442,1.248564896737
2527,3058.901494693164295,0.984840295630,2.7256796627,0.7508691033,0.739486149665,0.245354145965,1.3317900492,0.887791683463
2528,3059.437861758112831,0.984868200415,2.7257568930,0.7508746181,0.739512533869,0.245355666545,1.3317802678,0.536367064949
2529,3061.062700117590794,0.984952703654,2.7259907673,0.7508913170,0.739592432834,0.245360270820,1.3317506507,1.624838359478
2530,3061.837584445267566,0.984992987398,2.7261022580,0.7508992768,0.739630521903,0.245362465495,1.3317365336,0.774884327677
2531,3062.726873164639983,0.985039206095,2.7262301745,0.7509084087,0.739674222778,0.245364983317,1.3317203382,0.889288719372
2532,3063.435086485018473,0.985076004225,2.7263320184,0.7509156788,0.739709016429,0.245366987796,1.3317074449,0.708213320378
2533,3065.286555585297265,0.985172164725,2.7265981557,0.7509346751,0.739799939454,0.245372225271,1.3316737569,1.851469100279
2534,3066.320250404096441,0.985225826888,2.7267466730,0.7509452747,0.739850679240,0.245375147648,1.3316549603,1.033694818799
2535,3067.071320241176181,0.985264805804,2.7268545525,0.7509529735,0.739887535583,0.245377270221,1.3316413082,0.751069837080
2536,3068.013501341795291,0.985313689490,2.7269898447,0.7509626279,0.739933757542,0.245379931947,1.3316241886,0.942181100619
2537,3068.984266185526394,0.985364040502,2.7271291980,0.7509725713,0.739981367171,0.245382673332,1.3316065569,0.970764843731
2538,3069.782904779767705,0.985405451840,2.7272438095,0.7509807487,0.740020524031,0.245384927810,1.3315920570,0.798638594241
2539,3070.542621549808246,0.985444834990,2.7273528078,0.7509885252,0.740057763271,0.245387071719,1.3315782685,0.759716770041
2540,3072.000993377915620,0.985520408597,2.7275619680,0.7510034463,0.740129223275,0.245391185322,1.3315518123,1.458371828107
2541,3073.185237779942781,0.985581750384,2.7277317398,0.7510155563,0.740187226522,0.245394523862,1.3315303413,1.184244402027
2542,3074.523494285210290,0.985651041286,2.7279235118,0.7510292342,0.740252746684,0.245398294602,1.3315060913,1.338256505268
2543,3075.033872877410886,0.985677459212,2.7279966270,0.7510344486,0.740277727094,0.245399732118,1.3314968466,0.510378592201
