# Name  Dist  Rad  Vobs  e_Vobs  Vgas  Vdisk  Vbulge  SBdisk  SBbulge
Z000239      1.472442   0.0804   0.71202791   0.000000   0.48608228   0.22594563   0.000000   0.68267307   1.97063423
Z000240      1.079562   0.0807   0.71233945   0.000000   0.48636505   0.22597440   0.000000   0.68277147   1.97149646
Z000241      1.715400   0.0811   0.71283323   0.000000   0.48681328   0.22601996   0.000000   0.68292730   1.97286307
Z000242      3.799687   0.0814   0.71392155   0.000000   0.48780135   0.22612020   0.000000   0.68327024   1.97587514
Z000243      1.751578   0.0817   0.71442075   0.000000   0.48825465   0.22616610   0.000000   0.68342731   1.97725674
Z000244      0.924570   0.0821   0.71468362   0.000000   0.48849337   0.22619025   0.000000   0.68350995   1.97798427
Z000245      2.318400   0.0824   0.71534088   0.000000   0.48909030   0.22625058   0.000000   0.68371641   1.97980333
Z000246      1.601671   0.0827   0.71579337   0.000000   0.48950131   0.22629206   0.000000   0.68385840   1.98105565
Z000247      2.537909   0.0831   0.71650773   0.000000   0.49015026   0.22635747   0.000000   0.68408230   1.98303274
Z000248      1.032970   0.0834   0.71679757   0.000000   0.49041359   0.22638398   0.000000   0.68417306   1.98383492
Z000249      1.192197   0.0838   0.71713144   0.000000   0.49071694   0.22641450   0.000000   0.68427754   1.98475893
Z000250      1.127160   0.0841   0.71744645   0.000000   0.49100317   0.22644327   0.000000   0.68437606   1.98563076
Z000251      2.368869   0.0844   0.71810645   0.000000   0.49160296   0.22650349   0.000000   0.68458229   1.98745741
Z000252      1.194626   0.0848   0.71843826   0.000000   0.49190452   0.22653374   0.000000   0.68468586   1.98837573
Z000253      1.479275   0.0851   0.71884817   0.000000   0.49227710   0.22657107   0.000000   0.68481373   1.98951022
Z000254      0.713361   0.0854   0.71904546   0.000000   0.49245644   0.22658903   0.000000   0.68487524   1.99005626
Z000255      1.231756   0.0858   0.71938556   0.000000   0.49276560   0.22661997   0.000000   0.68498122   1.99099753
Z000256      4.907573   0.0861   0.72073341   0.000000   0.49399106   0.22674235   0.000000   0.68540053   1.99472789
Z000257      1.289512   0.0865   0.72108569   0.000000   0.49431140   0.22677428   0.000000   0.68550994   1.99570286
Z000258      1.325618   0.0868   0.72144701   0.000000   0.49464001   0.22680701   0.000000   0.68562209   1.99670288
Z000259      1.422857   0.0871   0.72183394   0.000000   0.49499191   0.22684202   0.000000   0.68574209   1.99777374
Z000260      0.758209   0.0875   0.72203973   0.000000   0.49517910   0.22686063   0.000000   0.68580589   1.99834331
Z000261      1.396891   0.0878   0.72241819   0.000000   0.49552335   0.22689484   0.000000   0.68592314   1.99939075
Z000262      2.520734   0.0881   0.72309886   0.000000   0.49614257   0.22695629   0.000000   0.68613380   2.00127460
Z000263      1.065461   0.0885   0.72338570   0.000000   0.49640354   0.22698216   0.000000   0.68622249   2.00206845
Z000264      0.845500   0.0888   0.72361295   0.000000   0.49661030   0.22700265   0.000000   0.68629272   2.00269739
Z000265      1.403356   0.0892   0.72398942   0.000000   0.49695286   0.22703656   0.000000   0.68640901   2.00373933
Z000266      1.753439   0.0895   0.72445856   0.000000   0.49737978   0.22707878   0.000000   0.68655380   2.00503774
Z000267      0.634615   0.0898   0.72462801   0.000000   0.49753399   0.22709402   0.000000   0.68660607   2.00550673
Z000268      5.239368   0.0902   0.72602017   0.000000   0.49880114   0.22721903   0.000000   0.68703483   2.00935971
Z000269      0.977031   0.0905   0.72627843   0.000000   0.49903626   0.22724218   0.000000   0.68711425   2.01007449
Z000270      1.046451   0.0908   0.72655459   0.000000   0.49928767   0.22726691   0.000000   0.68719912   2.01083878
Z000271      0.990600   0.0912   0.72681556   0.000000   0.49952528   0.22729028   0.000000   0.68727929   2.01156106
Z000272      1.767242   0.0915   0.72728008   0.000000   0.49994824   0.22733184   0.000000   0.68742188   2.01284667
Z000273      4.455703   0.0919   0.72844527   0.000000   0.50100937   0.22743590   0.000000   0.68777902   2.01607151
Z000274      0.935047   0.0922   0.72868871   0.000000   0.50123110   0.22745761   0.000000   0.68785353   2.01674527
Z000275      1.825569   0.0925   0.72916293   0.000000   0.50166307   0.22749986   0.000000   0.68799859   2.01805773
Z000276      1.046459   0.0929   0.72943413   0.000000   0.50191012   0.22752401   0.000000   0.68808148   2.01880831
Z000277      0.892325   0.0932   0.72966502   0.000000   0.50212046   0.22754456   0.000000   0.68815203   2.01944733
Z000278      2.574268   0.0935   0.73032924   0.000000   0.50272563   0.22760361   0.000000   0.68835479   2.02128565
Z000279      1.071651   0.0939   0.73060494   0.000000   0.50297684   0.22762810   0.000000   0.68843887   2.02204867
Z000280      1.088411   0.0942   0.73088445   0.000000   0.50323154   0.22765291   0.000000   0.68852408   2.02282228
Z000281      1.436401   0.0946   0.73125259   0.000000   0.50356703   0.22768557   0.000000   0.68863623   2.02384115
Z000282      0.665708   0.0949   0.73142292   0.000000   0.50372225   0.22770067   0.000000   0.68868809   2.02431256
Z000283      1.894897   0.0952   0.73190675   0.000000   0.50416322   0.22774353   0.000000   0.68883532   2.02565162
Z000284      1.749383   0.0956   0.73235212   0.000000   0.50456917   0.22778295   0.000000   0.68897073   2.02688426
Z000285      1.249113   0.0959   0.73266937   0.000000   0.50485837   0.22781101   0.000000   0.68906711   2.02776229
Z000286      1.057466   0.0963   0.73293746   0.000000   0.50510276   0.22783470   0.000000   0.68914851   2.02850424
Z000287      3.899279   0.0966   0.73392209   0.000000   0.50600048   0.22792161   0.000000   0.68944713   2.03122935
Z000288      1.321717   0.0969   0.73425447   0.000000   0.50630357   0.22795090   0.000000   0.68954781   2.03214926
Z000289      1.976942   0.0973   0.73475033   0.000000   0.50675576   0.22799457   0.000000   0.68969790   2.03352162
Z000290      3.404138   0.0976   0.73560056   0.000000   0.50753121   0.22806934   0.000000   0.68995491   2.03587474
Z000291      1.766856   0.0979   0.73604007   0.000000   0.50793213   0.22810794   0.000000   0.69008760   2.03709114
Z000292      1.250705   0.0983   0.73635045   0.000000   0.50821527   0.22813518   0.000000   0.69018125   2.03795017
Z000293      1.333384   0.0986   0.73668069   0.000000   0.50851655   0.22816414   0.000000   0.69028082   2.03886415
Z000294      1.711694   0.0990   0.73710362   0.000000   0.50890242   0.22820120   0.000000   0.69040825   2.04003467
Z000295      1.357613   0.0993   0.73743827   0.000000   0.50920777   0.22823050   0.000000   0.69050901   2.04096085
Z000296      1.413561   0.0996   0.73778596   0.000000   0.50952504   0.22826092   0.000000   0.69061363   2.04192313
Z000297      1.024648   0.1000   0.73803752   0.000000   0.50975460   0.22828291   0.000000   0.69068929   2.04261935
Z000298      1.411118   0.1003   0.73838330   0.000000   0.51007018   0.22831313   0.000000   0.69079322   2.04357637
Z000299      5.511944   0.1006   0.73972683   0.000000   0.51129651   0.22843032   0.000000   0.69119639   2.04729475
Z000300      1.254622   0.1010   0.74003106   0.000000   0.51157425   0.22845681   0.000000   0.69128754   2.04813676
Z000301      1.211530   0.1013   0.74032429   0.000000   0.51184197   0.22848233   0.000000   0.69137535   2.04894832
Z000302      1.488232   0.1017   0.74068376   0.000000   0.51217017   0.22851359   0.000000   0.69148293   2.04994319
Z000303      1.052887   0.1020   0.74093758   0.000000   0.51240194   0.22853565   0.000000   0.69155884   2.05064568
Z000304      1.579854   0.1023   0.74131769   0.000000   0.51274903   0.22856866   0.000000   0.69167246   2.05169768
Z000305      4.218561   0.1027   0.74232823   0.000000   0.51367193   0.22865629   0.000000   0.69197414   2.05449448
Z000306      0.633347   0.1030   0.74247939   0.000000   0.51381000   0.22866939   0.000000   0.69201921   2.05491284
Z000307      1.827354   0.1033   0.74291473   0.000000   0.51420766   0.22870707   0.000000   0.69214896   2.05611770
Z000308      1.347736   0.1037   0.74323504   0.000000   0.51450026   0.22873478   0.000000   0.69224436   2.05700421
Z000309      4.032313   0.1040   0.74418957   0.000000   0.51537234   0.22881723   0.000000   0.69252830   2.05964599
Z000310      1.783777   0.1044   0.74461000   0.000000   0.51575651   0.22885349   0.000000   0.69265321   2.06080960
Z000311      3.602524   0.1047   0.74545574   0.000000   0.51652939   0.22892635   0.000000   0.69290417   2.06315029
Z000312      4.271352   0.1050   0.74645270   0.000000   0.51744064   0.22901206   0.000000   0.69319950   2.06590953
Z000313      0.959080   0.1054   0.74667570   0.000000   0.51764449   0.22903121   0.000000   0.69326548   2.06652672
Z000314      1.190594   0.1057   0.74695210   0.000000   0.51789717   0.22905493   0.000000   0.69334723   2.06729168
Z000315      1.798320   0.1060   0.74736867   0.000000   0.51827802   0.22909066   0.000000   0.69347035   2.06844460
Z000316      1.407398   0.1064   0.74769393   0.000000   0.51857540   0.22911853   0.000000   0.69356642   2.06934480
Z000317      1.105794   0.1067   0.74794902   0.000000   0.51880865   0.22914038   0.000000   0.69364172   2.07005080
Z000318      4.059174   0.1071   0.74888193   0.000000   0.51966175   0.22922018   0.000000   0.69391680   2.07263274
Z000319      1.192427   0.1074   0.74915494   0.000000   0.51991144   0.22924350   0.000000   0.69399721   2.07338834
Z000320      0.899734   0.1077   0.74936063   0.000000   0.52009957   0.22926106   0.000000   0.69405777   2.07395762
Z000321      2.506026   0.1081   0.74993215   0.000000   0.52062232   0.22930982   0.000000   0.69422591   2.07553936
Z000322      1.164644   0.1084   0.75019705   0.000000   0.52086465   0.22933240   0.000000   0.69430378   2.07627252
Z000323      1.005004   0.1087   0.75042529   0.000000   0.52107344   0.22935185   0.000000   0.69437084   2.07690421
Z000324      0.925600   0.1091   0.75063521   0.000000   0.52126548   0.22936973   0.000000   0.69443250   2.07748519
Z000325      1.806496   0.1094   0.75104412   0.000000   0.52163959   0.22940453   0.000000   0.69455253   2.07861689
Z000326      1.091975   0.1098   0.75129078   0.000000   0.52186527   0.22942551   0.000000   0.69462489   2.07929956
Z000327      1.058841   0.1101   0.75152959   0.000000   0.52208378   0.22944581   0.000000   0.69469491   2.07996051
Z000328      6.564729   0.1104   0.75300227   0.000000   0.52343150   0.22957077   0.000000   0.69512606   2.08403635
Z000329      1.333388   0.1108   0.75329973   0.000000   0.52370377   0.22959597   0.000000   0.69521300   2.08485962
Z000330      2.029625   0.1111   0.75375145   0.000000   0.52411726   0.22963420   0.000000   0.69534494   2.08610982
Z000331      1.370173   0.1114   0.75405568   0.000000   0.52439576   0.22965992   0.000000   0.69543373   2.08695181
Z000332      1.260217   0.1118   0.75433498   0.000000   0.52465145   0.22968353   0.000000   0.69551521   2.08772482
Z000333      0.954314   0.1121   0.75454616   0.000000   0.52484479   0.22970137   0.000000   0.69557679   2.08830928
Z000334      1.654061   0.1125   0.75491152   0.000000   0.52517931   0.22973221   0.000000   0.69568326   2.08932047
Z000335      0.926343   0.1128   0.75511578   0.000000   0.52536633   0.22974945   0.000000   0.69574275   2.08988577
Z000336      1.568316   0.1131   0.75546098   0.000000   0.52568243   0.22977856   0.000000   0.69584325   2.09084117
Z000337      0.716793   0.1135   0.75561851   0.000000   0.52582668   0.22979183   0.000000   0.69588909   2.09127715
Z000338      2.493789   0.1138   0.75616535   0.000000   0.52632746   0.22983789   0.000000   0.69604811   2.09279059
Z000339      5.761649   0.1142   0.75742162   0.000000   0.52747813   0.22994349   0.000000   0.69641282   2.09626750
Z000340      4.234876   0.1145   0.75833871   0.000000   0.52831830   0.23002041   0.000000   0.69667853   2.09880567
Z000341      1.527492   0.1148   0.75866821   0.000000   0.52862019   0.23004801   0.000000   0.69677389   2.09971760
Z000342      1.329103   0.1152   0.75895435   0.000000   0.52888239   0.23007197   0.000000   0.69685665   2.10050955
Z000343      0.664284   0.1155   0.75909718   0.000000   0.52901326   0.23008392   0.000000   0.69689794   2.10090484
Z000344      1.183528   0.1158   0.75935132   0.000000   0.52924615   0.23010518   0.000000   0.69697139   2.10160822
Z000345      2.137678   0.1162   0.75980933   0.000000   0.52966588   0.23014346   0.000000   0.69710367   2.10287583
Z000346      1.449976   0.1165   0.76011925   0.000000   0.52994991   0.23016934   0.000000   0.69719312   2.10373357
Z000347      1.154316   0.1169   0.76036555   0.000000   0.53017565   0.23018990   0.000000   0.69726417   2.10441521
Z000348      4.156644   0.1172   0.76124929   0.000000   0.53098572   0.23026357   0.000000   0.69751884   2.10686110
Z000349      2.231671   0.1175   0.76172175   0.000000   0.53141885   0.23030291   0.000000   0.69765481   2.10816870
Z000350      1.434749   0.1179   0.76202476   0.000000   0.53169665   0.23032811   0.000000   0.69774196   2.10900731
Z000351      1.516939   0.1182   0.76234450   0.000000   0.53198980   0.23035469   0.000000   0.69783386   2.10989223
Z000352      0.928939   0.1185   0.76253998   0.000000   0.53216905   0.23037093   0.000000   0.69789002   2.11043326
Z000353      1.333481   0.1189   0.76282018   0.000000   0.53242597   0.23039420   0.000000   0.69797049   2.11120874
Z000354      0.798509   0.1192   0.76298773   0.000000   0.53257961   0.23040811   0.000000   0.69801859   2.11167246
Z000355      1.382129   0.1196   0.76327732   0.000000   0.53284518   0.23043214   0.000000   0.69810168   2.11247394
Z000356      2.417666   0.1199   0.76378262   0.000000   0.53330859   0.23047403   0.000000   0.69824656   2.11387244
Z000357      3.387507   0.1202   0.76448794   0.000000   0.53395551   0.23053243   0.000000   0.69844857   2.11582450
Z000358      1.130932   0.1206   0.76472272   0.000000   0.53417086   0.23055185   0.000000   0.69851575   2.11647428
Z000359      1.062990   0.1209   0.76494307   0.000000   0.53437300   0.23057007   0.000000   0.69857879   2.11708415
Z000360      1.411945   0.1212   0.76523530   0.000000   0.53464108   0.23059422   0.000000   0.69866233   2.11789293
Z000361      1.377432   0.1216   0.76551987   0.000000   0.53490215   0.23061772   0.000000   0.69874365   2.11868050
Z000362      3.977008   0.1219   0.76633864   0.000000   0.53565338   0.23068527   0.000000   0.69897738   2.12094658
Z000363      0.951865   0.1223   0.76653399   0.000000   0.53583262   0.23070136   0.000000   0.69903309   2.12148722
Z000364      1.300037   0.1226   0.76680040   0.000000   0.53607709   0.23072331   0.000000   0.69910904   2.12222454
Z000365      6.989074   0.1229   0.76822504   0.000000   0.53738459   0.23084045   0.000000   0.69951454   2.12616744
Z000366      1.450267   0.1233   0.76851907   0.000000   0.53765448   0.23086459   0.000000   0.69959810   2.12698120
Z000367      4.320003   0.1236   0.76939171   0.000000   0.53845558   0.23093613   0.000000   0.69984583   2.12939635
Z000368      0.772528   0.1239   0.76954726   0.000000   0.53859839   0.23094887   0.000000   0.69988994   2.12982685
Z000369      1.596087   0.1243   0.76986814   0.000000   0.53889301   0.23097514   0.000000   0.69998091   2.13071495
Z000370      2.056084   0.1246   0.77028056   0.000000   0.53927169   0.23100887   0.000000   0.70009775   2.13185638
Z000371      1.122804   0.1250   0.77050533   0.000000   0.53947808   0.23102725   0.000000   0.70016139   2.13247845
Z000372      1.656874   0.1253   0.77083643   0.000000   0.53978213   0.23105430   0.000000   0.70025509   2.13339482
Z000373      1.444100   0.1256   0.77112445   0.000000   0.54004664   0.23107781   0.000000   0.70033655   2.13419195
Z000374      0.946766   0.1260   0.77131300   0.000000   0.54021980   0.23109320   0.000000   0.70038986   2.13471378
Z000375      3.588760   0.1263   0.77202567   0.000000   0.54087437   0.23115130   0.000000   0.70059117   2.13668619
Z000376      1.519143   0.1266   0.77232639   0.000000   0.54115059   0.23117579   0.000000   0.70067604   2.13751848
Z000377      1.099397   0.1270   0.77254366   0.000000   0.54135018   0.23119348   0.000000   0.70073733   2.13811982
Z000378      2.290179   0.1273   0.77299532   0.000000   0.54176510   0.23123022   0.000000   0.70086465   2.13936985
Z000379      1.045968   0.1277   0.77320118   0.000000   0.54195422   0.23124696   0.000000   0.70092265   2.13993959
Z000380      0.884022   0.1280   0.77337496   0.000000   0.54211388   0.23126108   0.000000   0.70097160   2.14042054
Z000381      1.102554   0.1283   0.77359143   0.000000   0.54231276   0.23127866   0.000000   0.70103254   2.14101964
Z000382      1.586750   0.1287   0.77390244   0.000000   0.54259853   0.23130391   0.000000   0.70112006   2.14188043
